Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Open Time Clip,Charge Time Clip,Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Measured AFR #1,Measured AFR #2,Target AFR,Measured #1-Target (AFR),Measured #2-Target (AFR),Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),Fuel Status,Ignition Status,
63.419,7286,97.0,192.4,20.3,10.03,13.00,3.83,23.3,530.0,0,1,0,0,0,0,0,0,18.02,39.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,24.8,24.8,11.33,12.52,12.79,-1.46,-0.26,32770,100.0,100.0,99.7,0,0,
63.429,7255,97.0,192.4,19.1,9.71,13.00,3.79,23.0,530.0,0,1,0,0,0,0,0,0,17.32,39.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,25.1,25.1,11.38,12.50,12.79,-1.41,-0.29,32770,100.0,100.0,99.2,0,0,
63.435,7202,97.0,192.4,17.5,9.73,13.00,3.63,21.9,530.0,1,1,0,0,0,0,0,0,15.80,39.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,25.1,25.1,11.44,12.44,12.79,-1.35,-0.35,32770,100.0,100.0,98.5,0,0,
63.445,7181,97.0,192.4,15.1,9.43,13.10,3.65,21.9,530.0,1,1,0,0,0,0,0,0,17.65,38.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.2,25.0,25.0,11.51,12.39,12.79,-1.28,-0.40,32770,100.0,100.0,98.6,0,0,
63.455,7171,97.0,192.4,12.5,9.67,13.10,3.53,21.1,530.0,1,1,0,0,0,0,0,0,19.13,38.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,25.2,25.2,11.58,12.33,12.79,-1.21,-0.46,32770,100.0,100.0,98.3,0,0,
63.466,7127,97.0,192.4,10.2,9.03,13.00,3.63,21.7,530.0,1,0,0,0,0,0,0,0,20.59,37.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.6,24.3,24.3,11.67,12.29,12.79,-1.12,-0.50,32770,100.0,100.0,98.5,0,0,
63.477,6987,97.0,192.4,8.2,8.55,13.10,3.60,21.2,530.0,0,1,0,0,0,0,0,0,21.77,37.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,24.3,24.3,11.77,12.25,12.79,-1.01,-0.54,32770,100.0,100.0,98.6,0,0,
63.487,6883,97.0,192.4,6.3,8.58,13.10,3.02,17.6,530.0,0,1,0,0,0,0,0,0,23.84,38.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,24.5,24.5,11.89,12.17,12.79,-0.90,-0.62,32770,100.0,100.0,97.3,0,0,
63.497,6784,97.0,192.4,4.5,8.20,13.10,3.21,18.4,530.0,0,1,0,0,0,0,0,0,25.92,37.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,23.6,23.6,12.04,12.14,12.79,-0.75,-0.65,32770,100.0,100.0,98.2,0,0,
63.507,6682,97.0,192.4,3.2,7.92,13.10,2.99,16.9,530.0,0,0,0,0,0,0,0,0,25.72,36.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,24.5,24.5,12.16,12.13,13.94,-1.78,-1.81,32770,100.0,100.0,99.3,0,0,
63.515,6587,97.0,192.4,2.3,7.89,13.10,2.69,15.0,530.0,1,1,0,0,0,0,0,0,23.80,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.7,23.9,23.9,12.26,12.14,14.70,-2.44,-2.56,32770,100.0,100.0,100.4,0,0,
63.525,6504,97.0,192.4,2.0,7.72,13.10,2.63,14.4,530.0,1,1,0,0,0,0,0,0,24.17,36.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,24.0,24.0,12.33,12.10,14.70,-2.37,-2.60,32768,100.0,100.0,100.6,0,0,
63.535,6420,97.0,192.4,1.9,7.74,13.10,2.26,12.2,530.0,1,0,0,0,0,0,0,0,25.22,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.0,24.5,24.5,12.41,12.08,14.70,-2.29,-2.62,32768,100.0,100.0,100.6,0,0,
63.545,6335,97.0,192.4,1.9,7.70,13.10,2.32,12.4,530.0,1,1,0,0,0,0,0,0,23.25,36.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.7,24.3,24.3,12.42,12.05,14.70,-2.28,-2.65,32768,100.0,100.0,100.5,0,0,
63.555,6250,97.0,192.4,1.8,7.56,13.10,2.24,11.8,530.0,0,1,0,0,0,0,0,0,21.77,36.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,24.9,24.9,12.38,12.04,14.70,-2.32,-2.66,32768,100.0,100.0,100.3,0,0,
63.566,6164,97.0,192.4,1.8,7.62,13.10,1.95,10.2,530.0,0,1,0,0,0,0,0,0,21.42,35.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.9,24.2,24.2,12.36,12.05,14.70,-2.34,-2.65,32768,100.0,100.0,100.2,0,0,
63.576,6081,97.0,192.4,1.8,7.39,13.10,2.10,10.8,530.0,0,0,0,0,0,0,0,0,20.88,35.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.9,24.6,24.6,12.35,12.07,14.70,-2.35,-2.63,32768,100.0,100.0,100.1,0,0,
63.586,5996,97.0,192.4,1.8,7.67,13.10,1.85,9.4,530.0,0,0,0,0,0,0,0,0,20.02,35.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,24.9,24.9,12.33,12.11,14.70,-2.37,-2.59,32768,100.0,100.0,100.0,0,0,
63.596,5915,97.0,192.4,1.8,7.52,13.10,2.32,11.6,530.0,0,1,0,0,0,0,0,0,18.95,36.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,24.1,24.1,12.36,12.14,14.70,-2.34,-2.56,34816,100.0,100.0,100.0,0,0,
63.606,5843,97.0,192.4,1.8,7.66,13.20,2.16,10.6,530.0,0,1,0,0,0,0,0,0,19.00,36.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.9,24.2,24.2,12.44,12.20,14.70,-2.26,-2.50,34816,100.0,100.0,100.0,0,0,
63.616,5788,97.0,192.4,1.8,7.52,13.10,2.58,12.6,530.0,0,1,0,0,0,0,0,0,19.32,36.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,24.1,24.1,12.57,12.32,14.70,-2.13,-2.38,34816,100.0,100.0,100.0,0,0,
63.627,5751,97.0,192.4,1.8,7.64,13.20,2.41,11.6,530.0,0,0,0,0,0,0,0,0,18.80,35.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,24.1,24.1,12.72,12.42,14.70,-1.98,-2.28,34816,100.0,100.0,100.0,0,0,
63.637,5775,97.0,192.4,3.2,7.76,13.20,2.71,13.0,530.0,0,0,0,0,0,0,0,0,17.95,35.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.7,23.2,23.2,12.89,12.60,14.70,-1.81,-2.10,34816,100.0,100.0,100.0,0,0,
63.647,5848,97.0,192.4,8.2,7.77,13.20,2.90,14.0,530.0,1,1,0,0,0,0,0,0,18.17,36.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.1,23.5,23.5,13.14,12.88,14.70,-1.56,-1.82,34818,100.0,100.0,100.0,0,0,
63.654,5944,97.0,192.4,17.7,8.23,13.10,2.79,13.6,530.0,0,0,0,0,0,0,0,0,19.20,36.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.5,23.5,23.5,13.39,13.19,14.70,-1.31,-1.51,34818,100.0,100.0,100.0,0,0,
63.664,6024,97.0,192.4,29.0,8.71,13.10,4.01,19.9,530.0,1,0,0,0,0,0,0,0,18.80,36.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.5,23.5,23.5,13.69,13.51,13.83,-0.15,-0.32,34818,100.0,100.0,100.0,0,0,
63.675,6067,97.0,192.4,38.2,9.93,13.10,5.62,28.2,530.0,0,1,0,0,0,0,0,0,17.90,37.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.6,23.7,23.7,13.97,13.86,12.79,1.18,1.07,34818,100.0,100.0,100.0,0,0,
63.685,6095,97.0,192.4,43.3,11.08,13.10,3.76,19.0,530.0,1,1,0,0,0,0,0,0,17.88,39.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.8,24.4,24.4,14.29,14.24,12.79,1.50,1.46,34818,100.0,100.0,99.7,0,0,
63.695,6209,97.0,192.4,47.1,11.99,13.10,4.01,20.4,530.0,1,1,0,0,0,0,0,0,18.90,39.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.4,24.0,24.0,14.66,14.66,12.79,1.87,1.87,32770,100.0,100.0,99.1,0,0,
63.705,6280,97.0,192.4,50.8,12.69,13.10,4.23,21.9,530.0,1,0,0,0,0,0,0,0,18.97,40.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.3,24.0,24.0,14.96,15.14,12.79,2.18,2.35,32770,100.0,100.0,99.9,0,0,
63.716,6351,97.0,192.4,53.5,13.04,13.10,4.92,25.7,530.0,1,1,0,0,0,0,0,0,19.13,42.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.6,24.7,24.7,15.42,15.91,12.79,2.63,3.12,32770,100.0,100.0,100.0,0,0,
63.726,6515,97.0,192.4,55.1,13.33,13.10,5.24,27.7,530.0,1,1,0,0,0,0,0,0,20.80,41.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.2,24.4,24.4,15.91,16.80,12.79,3.12,4.01,32770,100.0,100.0,100.0,0,0,
63.737,6873,97.0,192.4,56.2,13.42,13.10,5.46,30.5,530.0,1,1,0,0,0,0,0,0,21.97,42.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.0,23.6,23.6,16.38,17.58,12.79,3.59,4.79,32768,100.0,100.0,100.0,0,0,
63.747,7048,97.0,192.4,57.0,13.43,13.10,5.53,31.7,530.0,1,0,0,0,0,0,0,0,22.02,42.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.2,24.3,24.3,16.51,18.21,12.79,3.72,5.42,32768,100.0,100.0,100.0,0,0,
63.757,7240,97.0,192.4,57.4,13.28,13.10,5.52,32.4,530.0,1,0,0,0,0,0,0,0,22.80,42.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.2,23.7,23.7,16.14,18.15,12.79,3.35,5.37,32768,100.0,100.0,100.0,0,0,
63.769,7650,97.0,192.4,57.7,13.46,13.00,5.38,33.4,530.0,1,1,0,0,0,0,0,0,24.57,42.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.0,23.4,23.4,15.51,17.38,12.79,2.72,4.59,32768,100.0,100.0,100.1,0,0,
63.779,7841,97.0,192.4,57.9,12.96,13.00,5.56,35.4,530.0,1,1,0,0,0,0,0,0,27.52,40.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.2,23.8,23.8,15.01,16.45,12.79,2.22,3.66,32768,100.0,100.0,100.0,0,0,
63.785,7997,97.0,192.4,58.2,13.54,13.00,5.19,33.9,530.0,0,0,0,0,0,0,0,0,27.07,43.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.2,23.8,23.8,14.61,15.66,12.79,1.82,2.87,32768,100.0,100.0,99.9,0,0,
63.796,8125,97.0,192.4,58.6,13.57,13.00,5.66,37.7,530.0,0,1,0,0,0,0,0,0,28.30,41.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,18.9,23.5,23.5,14.30,15.10,12.79,1.51,2.31,32768,100.0,100.0,100.1,0,0,
63.807,8121,97.0,192.4,59.0,13.11,13.00,5.71,38.8,530.0,0,1,0,0,0,0,0,0,30.92,43.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.6,23.3,23.3,14.07,14.82,12.79,1.28,2.03,32768,100.0,100.0,100.2,0,0,
63.817,8063,97.0,192.4,59.2,13.48,13.00,5.26,35.6,530.0,0,1,0,0,0,0,0,0,31.95,40.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,18.9,23.9,23.9,13.82,14.64,12.79,1.03,1.85,32768,100.0,100.0,100.0,0,0,
63.827,8017,97.0,192.4,59.4,13.39,13.00,5.64,37.9,530.0,0,0,0,0,0,0,0,0,32.17,43.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.0,23.9,23.9,13.57,14.49,12.79,0.78,1.71,32768,100.0,100.0,100.1,0,0,
63.839,8035,97.0,192.4,59.4,13.15,13.00,5.55,37.0,530.0,0,1,0,0,0,0,0,0,33.59,40.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,18.8,24.5,24.5,13.32,14.33,12.79,0.53,1.54,32768,100.0,100.0,100.0,0,0,
63.845,8084,97.0,192.4,59.5,13.37,13.00,5.31,35.6,530.0,1,0,0,0,0,0,0,0,35.30,44.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,18.5,24.5,24.5,13.05,14.11,12.79,0.26,1.32,32768,100.0,100.0,100.0,0,0,
63.855,8146,97.0,192.4,59.6,13.32,13.00,5.53,37.3,530.0,1,1,0,0,0,0,0,0,33.75,40.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.0,24.2,24.2,12.77,13.89,12.79,-0.01,1.10,32768,100.0,100.0,100.1,0,0,
63.866,8196,97.0,192.4,59.6,13.42,13.00,5.49,37.4,530.0,1,1,0,0,0,0,0,0,34.17,42.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.0,24.0,24.0,12.55,13.69,12.79,-0.24,0.90,32768,100.0,100.0,100.1,0,0,
63.876,8175,97.0,192.4,59.7,13.32,13.00,5.61,38.3,530.0,1,1,0,0,0,0,0,0,37.88,42.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.2,24.0,24.0,12.35,13.48,12.79,-0.44,0.69,32768,100.0,100.0,100.2,0,0,
63.887,8087,97.0,192.4,59.7,13.72,13.00,5.48,37.1,530.0,1,0,0,0,0,0,0,0,37.34,41.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.4,24.1,24.1,12.13,13.30,12.79,-0.66,0.51,32768,100.0,100.0,100.1,0,0,
63.897,8028,97.0,192.4,59.8,13.41,13.00,5.74,38.7,530.0,1,1,0,0,0,0,0,0,36.70,43.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.5,23.9,23.9,11.95,13.16,12.79,-0.84,0.37,32768,100.0,100.0,100.2,0,0,
63.907,7990,97.0,192.4,60.2,13.38,13.00,5.57,37.3,530.0,1,1,0,0,0,0,0,0,37.17,41.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.6,24.3,24.3,11.82,13.04,12.79,-0.97,0.25,32768,100.0,100.0,100.0,0,0,
63.915,7975,97.0,192.4,60.9,13.66,13.00,5.54,36.9,530.0,0,1,0,0,0,0,0,0,36.70,42.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.6,24.3,24.3,11.69,12.92,12.79,-1.10,0.13,32768,100.0,100.0,100.0,0,0,
63.926,8042,97.0,192.4,61.8,13.45,13.00,5.70,38.0,530.0,0,1,0,0,0,0,0,0,37.05,42.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,19.7,24.4,24.4,11.58,12.83,12.79,-1.21,0.04,32768,100.0,100.0,100.1,0,0,
63.935,8087,97.0,192.4,62.6,13.36,13.00,5.61,37.6,530.0,0,1,0,0,0,0,0,0,40.84,41.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.0,24.5,24.5,11.51,12.74,12.79,-1.28,-0.04,32768,100.0,100.0,100.0,0,0,
63.946,8122,97.0,192.4,63.6,13.43,13.00,5.52,37.2,530.0,0,0,0,0,0,0,0,0,42.59,42.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.3,24.4,24.4,11.44,12.69,12.79,-1.35,-0.10,32768,100.0,100.0,100.1,0,0,
63.957,8133,97.0,192.4,64.3,13.58,13.00,5.60,37.9,530.0,1,1,0,0,0,0,0,0,43.77,43.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.5,25.4,25.4,11.38,12.63,12.79,-1.41,-0.16,32768,100.0,100.0,100.1,0,0,
63.967,8122,97.0,192.4,64.5,13.46,13.00,5.71,38.7,530.0,1,1,0,0,0,0,0,0,45.42,40.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,20.6,25.0,25.0,11.35,12.60,12.79,-1.44,-0.19,32768,100.0,100.0,100.2,0,0,
63.979,8047,97.0,192.4,64.8,13.45,13.00,5.63,37.9,530.0,1,0,0,0,0,0,0,0,48.52,43.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,25.1,25.1,11.32,12.55,12.79,-1.47,-0.24,32768,100.0,100.0,100.1,0,0,
63.985,8063,97.0,192.4,65.1,13.94,13.00,5.61,37.6,530.0,0,1,0,0,0,0,0,0,45.80,41.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.3,25.5,25.5,11.29,12.52,12.79,-1.50,-0.26,32768,100.0,100.0,100.0,0,0,
63.996,8099,97.0,192.4,65.8,13.55,13.00,5.80,39.0,530.0,1,0,0,0,0,0,0,0,39.77,44.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.8,25.0,25.0,11.27,12.50,12.79,-1.51,-0.29,32768,100.0,100.0,100.2,0,0,
64.007,8166,97.0,192.4,67.5,13.63,13.00,5.70,38.6,530.0,1,1,0,0,0,0,0,0,37.77,40.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.6,24.8,24.8,11.25,12.47,12.79,-1.54,-0.32,32770,100.0,100.0,100.2,0,0,
64.017,8192,97.0,192.4,69.5,13.75,13.00,5.73,39.0,530.0,1,1,0,0,0,0,0,0,33.20,43.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.7,24.5,24.5,11.23,12.42,12.79,-1.56,-0.37,32770,100.0,100.0,100.3,0,0,
64.027,8213,97.0,192.4,71.2,13.64,13.00,5.76,39.3,530.0,1,1,0,0,0,0,0,0,28.09,42.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.4,24.7,24.7,11.20,12.39,12.79,-1.59,-0.40,32770,100.0,100.0,100.2,0,0,
64.039,8214,97.0,192.4,72.5,13.41,13.00,5.74,39.3,530.0,1,0,0,0,0,0,0,0,27.72,41.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.5,24.3,24.3,11.20,12.39,12.79,-1.59,-0.40,32768,100.0,100.0,100.3,0,0,
64.045,8205,97.0,192.4,73.4,13.77,13.00,5.60,38.3,530.0,1,0,0,0,0,0,0,0,26.57,43.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,22.0,24.8,24.8,11.17,12.38,12.79,-1.62,-0.41,32768,100.0,100.0,100.2,0,0,
64.055,8174,97.0,192.4,74.2,13.94,13.00,5.76,39.4,530.0,1,0,0,0,0,0,0,0,23.40,41.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.7,24.2,24.2,11.14,12.33,12.79,-1.65,-0.46,32768,100.0,100.0,100.2,0,0,
64.066,8171,97.0,192.4,74.6,13.83,13.00,5.80,39.5,530.0,1,1,0,0,0,0,0,0,21.09,43.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,21.9,24.8,24.8,11.11,12.29,12.79,-1.68,-0.50,32768,100.0,100.0,100.2,0,0,
64.077,8178,97.0,192.4,74.9,13.32,13.00,5.78,39.4,530.0,0,1,0,0,0,0,0,0,21.80,42.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,22.0,24.2,24.2,11.10,12.25,12.79,-1.69,-0.54,32768,100.0,100.0,100.2,0,0,
64.089,8137,97.0,192.4,75.1,13.79,13.00,5.49,37.4,530.0,0,0,0,0,0,0,0,0,19.84,41.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,22.6,25.6,25.6,11.08,12.22,12.79,-1.71,-0.57,32768,100.0,100.0,100.1,0,0,
64.095,8074,97.0,192.4,75.1,13.76,13.00,5.76,39.1,530.0,1,0,0,0,0,0,0,0,18.63,43.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,22.3,25.5,25.5,11.08,12.17,12.79,-1.71,-0.62,32768,100.0,100.0,100.2,0,0,
64.105,8045,97.0,192.4,75.3,13.59,13.00,5.75,38.7,530.0,1,0,0,0,0,0,0,0,18.97,41.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,22.7,25.2,25.2,11.08,12.14,12.79,-1.71,-0.65,32768,100.0,100.0,100.2,0,0,
64.115,8057,97.0,192.4,75.4,13.85,13.00,5.69,38.1,530.0,0,1,0,0,0,0,0,0,18.42,44.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,22.7,26.0,26.0,11.07,12.11,12.79,-1.72,-0.68,32768,100.0,100.0,100.1,0,0,
64.126,8093,97.0,192.4,75.6,13.94,13.00,5.78,38.9,530.0,1,1,0,0,0,0,0,0,16.95,41.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,23.8,25.6,25.6,11.05,12.07,12.79,-1.73,-0.72,32768,100.0,100.0,100.2,0,0,
64.136,8121,97.0,192.4,75.7,13.98,13.00,5.80,39.1,530.0,1,0,0,0,0,0,0,0,17.77,43.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,23.7,25.5,25.5,11.04,12.04,12.79,-1.75,-0.75,32768,100.0,100.0,100.2,0,0,
64.147,8192,97.0,192.4,75.9,13.52,13.00,5.81,39.5,530.0,1,1,0,0,0,0,0,0,17.42,40.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,24.2,25.4,25.4,11.04,12.02,12.79,-1.75,-0.76,32768,100.0,100.0,100.2,0,0,
64.154,8211,97.0,192.4,76.3,13.84,13.00,5.70,38.9,530.0,1,1,0,0,0,0,0,0,15.77,43.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,23.5,25.4,25.4,11.04,12.00,12.79,-1.75,-0.79,32768,100.0,100.0,100.3,0,0,
